sub_bucket_id,gene
fibroblast_signature_louvain_1,HYAL2
fibroblast_signature_louvain_1,IGF1
fibroblast_signature_louvain_1,IL13
fibroblast_signature_louvain_1,IL17A
fibroblast_signature_louvain_1,IL17RA
fibroblast_signature_louvain_1,IL1B
fibroblast_signature_louvain_1,LEP
fibroblast_signature_louvain_1,LIF
fibroblast_signature_louvain_1,LTA
fibroblast_signature_louvain_1,MIR17
fibroblast_signature_louvain_1,MIR19A
fibroblast_signature_louvain_1,MIR19B1
fibroblast_signature_louvain_1,MXRA8
fibroblast_signature_louvain_1,NGFR
fibroblast_signature_louvain_1,NLRC3
fibroblast_signature_louvain_1,PALLD
fibroblast_signature_louvain_1,PDGFA
fibroblast_signature_louvain_1,PDGFB
fibroblast_signature_louvain_1,PDGFC
fibroblast_signature_louvain_1,PDGFD
fibroblast_signature_louvain_1,PDGFRA
fibroblast_signature_louvain_1,PDLIM1
fibroblast_signature_louvain_1,PDPN
fibroblast_signature_louvain_1,PLA2G1B
fibroblast_signature_louvain_1,PLXDC1
fibroblast_signature_louvain_1,SDC4
fibroblast_signature_louvain_1,TAGLN
fibroblast_signature_louvain_1,TGFB1
fibroblast_signature_louvain_1,THBS1
fibroblast_signature_louvain_1,THY1
fibroblast_signature_louvain_1,VEGFD
fibroblast_signature_louvain_1,VIM
fibroblast_signature_louvain_2,ALDH1L2
fibroblast_signature_louvain_2,CTNNB1
fibroblast_signature_louvain_2,EMD
fibroblast_signature_louvain_2,FER
fibroblast_signature_louvain_2,GART
fibroblast_signature_louvain_2,LZTS1
fibroblast_signature_louvain_2,LZTS2
fibroblast_signature_louvain_2,PARP10
fibroblast_signature_louvain_2,PLEC
fibroblast_signature_louvain_2,SFRP1
fibroblast_signature_louvain_2,SKI
fibroblast_signature_louvain_2,TMEM201
fibroblast_signature_louvain_2,TRIM32
fibroblast_signature_louvain_2,WDPCP
fibroblast_signature_louvain_2,WNT1
fibroblast_signature_louvain_2,WNT2
fibroblast_signature_louvain_2,WNT5A
fibroblast_signature_louvain_2,WNT7B
fibroblast_signature_louvain_2,XIRP1
fibroblast_signature_louvain_2,ZMPSTE24
fibroblast_signature_louvain_3,ABL1
fibroblast_signature_louvain_3,AFF1
fibroblast_signature_louvain_3,ARID5B
fibroblast_signature_louvain_3,BAG4
fibroblast_signature_louvain_3,BAX
fibroblast_signature_louvain_3,BMI1
fibroblast_signature_louvain_3,CCNA2
fibroblast_signature_louvain_3,CCNB1
fibroblast_signature_louvain_3,CD74
fibroblast_signature_louvain_3,CDC6
fibroblast_signature_louvain_3,CDC73
fibroblast_signature_louvain_3,CDK1
fibroblast_signature_louvain_3,CDK4
fibroblast_signature_louvain_3,CDK6
fibroblast_signature_louvain_3,CDKN1A
fibroblast_signature_louvain_3,CKS2
fibroblast_signature_louvain_3,CLN3
fibroblast_signature_louvain_3,CPZ
fibroblast_signature_louvain_3,CREB1
fibroblast_signature_louvain_3,CRKL
fibroblast_signature_louvain_3,CTC1
fibroblast_signature_louvain_3,CYGB
fibroblast_signature_louvain_3,DACH1
fibroblast_signature_louvain_3,DAZAP1
fibroblast_signature_louvain_3,DDR1
fibroblast_signature_louvain_3,DHX9
fibroblast_signature_louvain_3,E2F1
fibroblast_signature_louvain_3,E2F8
fibroblast_signature_louvain_3,ECD
fibroblast_signature_louvain_3,EPOR
fibroblast_signature_louvain_3,ESR1
fibroblast_signature_louvain_3,FBXO4
fibroblast_signature_louvain_3,FILIP1L
fibroblast_signature_louvain_3,FOSL2
fibroblast_signature_louvain_3,FTH1
fibroblast_signature_louvain_3,GCLC
fibroblast_signature_louvain_3,GCLM
fibroblast_signature_louvain_3,GGT5
fibroblast_signature_louvain_3,GSTP1
fibroblast_signature_louvain_3,GUF1
fibroblast_signature_louvain_3,HDAC1
fibroblast_signature_louvain_3,HMGA2
fibroblast_signature_louvain_3,HTN3
fibroblast_signature_louvain_3,IFI30
fibroblast_signature_louvain_3,IFNA7
fibroblast_signature_louvain_3,INCA1
fibroblast_signature_louvain_3,ING5
fibroblast_signature_louvain_3,JUN
fibroblast_signature_louvain_3,KAT2A
fibroblast_signature_louvain_3,KMT2A
fibroblast_signature_louvain_3,LIG4
fibroblast_signature_louvain_3,MACIR
fibroblast_signature_louvain_3,MAPK1
fibroblast_signature_louvain_3,MDM2
fibroblast_signature_louvain_3,MED25
fibroblast_signature_louvain_3,MED31
fibroblast_signature_louvain_3,MICAL2
fibroblast_signature_louvain_3,MIF
fibroblast_signature_louvain_3,MORC3
fibroblast_signature_louvain_3,MORF4L1
fibroblast_signature_louvain_3,MSC
fibroblast_signature_louvain_3,MTA2
fibroblast_signature_louvain_3,MTOR
fibroblast_signature_louvain_3,MUC1
fibroblast_signature_louvain_3,MYB
fibroblast_signature_louvain_3,MYC
fibroblast_signature_louvain_3,NUAK1
fibroblast_signature_louvain_3,NUPR1
fibroblast_signature_louvain_3,PAWR
fibroblast_signature_louvain_3,PEX2
fibroblast_signature_louvain_3,PML
fibroblast_signature_louvain_3,PRDX1
fibroblast_signature_louvain_3,PRR5L
fibroblast_signature_louvain_3,PXDN
fibroblast_signature_louvain_3,RCC2
fibroblast_signature_louvain_3,RFFL
fibroblast_signature_louvain_3,RGCC
fibroblast_signature_louvain_3,RNASEH2B
fibroblast_signature_louvain_3,RPS6KA1
fibroblast_signature_louvain_3,RRN3
fibroblast_signature_louvain_3,RUVBL1
fibroblast_signature_louvain_3,S100A6
fibroblast_signature_louvain_3,SIRT6
fibroblast_signature_louvain_3,SMAD2
fibroblast_signature_louvain_3,SOD2
fibroblast_signature_louvain_3,SOX11
fibroblast_signature_louvain_3,SPDEF
fibroblast_signature_louvain_3,TGIF1
fibroblast_signature_louvain_3,TIPARP
fibroblast_signature_louvain_3,TP53
fibroblast_signature_louvain_3,TP53INP1
fibroblast_signature_louvain_3,TTK
fibroblast_signature_louvain_3,ULK3
fibroblast_signature_louvain_3,ZEB2
fibroblast_signature_louvain_3,ZFAND5
fibroblast_signature_louvain_3,ZMIZ1
cell-matrix_adhesion_louvain_0,ACER2
cell-matrix_adhesion_louvain_0,ACTB
cell-matrix_adhesion_louvain_0,ACTG1
cell-matrix_adhesion_louvain_0,ACTN1
cell-matrix_adhesion_louvain_0,ACTN4
cell-matrix_adhesion_louvain_0,ARHGEF6
cell-matrix_adhesion_louvain_0,CAPZA1
cell-matrix_adhesion_louvain_0,CAPZB
cell-matrix_adhesion_louvain_0,CYP1B1
cell-matrix_adhesion_louvain_0,FBLIM1
cell-matrix_adhesion_louvain_0,FERMT1
cell-matrix_adhesion_louvain_0,FERMT2
cell-matrix_adhesion_louvain_0,FERMT3
cell-matrix_adhesion_louvain_0,FLNA
cell-matrix_adhesion_louvain_0,FLNB
cell-matrix_adhesion_louvain_0,FRAS1
cell-matrix_adhesion_louvain_0,FREM1
cell-matrix_adhesion_louvain_0,FREM2
cell-matrix_adhesion_louvain_0,IFT74
cell-matrix_adhesion_louvain_0,ILK
cell-matrix_adhesion_louvain_0,ITGB1
cell-matrix_adhesion_louvain_0,ITGB1BP1
cell-matrix_adhesion_louvain_0,KIF3A
cell-matrix_adhesion_louvain_0,LIMS1
cell-matrix_adhesion_louvain_0,LIMS2
cell-matrix_adhesion_louvain_0,LPXN
cell-matrix_adhesion_louvain_0,NPNT
cell-matrix_adhesion_louvain_0,PARVA
cell-matrix_adhesion_louvain_0,PARVB
cell-matrix_adhesion_louvain_0,PARVG
cell-matrix_adhesion_louvain_0,PIEZO1
cell-matrix_adhesion_louvain_0,PLPP3
cell-matrix_adhesion_louvain_0,PXN
cell-matrix_adhesion_louvain_0,RFLNA
cell-matrix_adhesion_louvain_0,TLN1
cell-matrix_adhesion_louvain_0,TLN2
cell-matrix_adhesion_louvain_0,TMOD3
cell-matrix_adhesion_louvain_0,VCL
cell-matrix_adhesion_louvain_1,ADA
cell-matrix_adhesion_louvain_1,ADAM17
cell-matrix_adhesion_louvain_1,ADAM9
cell-matrix_adhesion_louvain_1,C3
cell-matrix_adhesion_louvain_1,CCL21
cell-matrix_adhesion_louvain_1,CCL5
cell-matrix_adhesion_louvain_1,CCN3
cell-matrix_adhesion_louvain_1,CD36
cell-matrix_adhesion_louvain_1,CD3E
cell-matrix_adhesion_louvain_1,CD44
cell-matrix_adhesion_louvain_1,CD47
cell-matrix_adhesion_louvain_1,CLEC5A
cell-matrix_adhesion_louvain_1,CX3CL1
cell-matrix_adhesion_louvain_1,CXCL13
cell-matrix_adhesion_louvain_1,DPP4
cell-matrix_adhesion_louvain_1,FGA
cell-matrix_adhesion_louvain_1,FGB
cell-matrix_adhesion_louvain_1,FGG
cell-matrix_adhesion_louvain_1,FN1
cell-matrix_adhesion_louvain_1,GP1BA
cell-matrix_adhesion_louvain_1,GP1BB
cell-matrix_adhesion_louvain_1,GP5
cell-matrix_adhesion_louvain_1,GP6
cell-matrix_adhesion_louvain_1,GP9
cell-matrix_adhesion_louvain_1,HMMR
cell-matrix_adhesion_louvain_1,HRG
cell-matrix_adhesion_louvain_1,ICAM1
cell-matrix_adhesion_louvain_1,ICAM2
cell-matrix_adhesion_louvain_1,ICAM3
cell-matrix_adhesion_louvain_1,ICAM4
cell-matrix_adhesion_louvain_1,ITGAD
cell-matrix_adhesion_louvain_1,ITGAE
cell-matrix_adhesion_louvain_1,ITGAL
cell-matrix_adhesion_louvain_1,ITGAM
cell-matrix_adhesion_louvain_1,ITGAX
cell-matrix_adhesion_louvain_1,ITGB2
cell-matrix_adhesion_louvain_1,JAM3
cell-matrix_adhesion_louvain_1,KIF14
cell-matrix_adhesion_louvain_1,MADCAM1
cell-matrix_adhesion_louvain_1,MEDAG
cell-matrix_adhesion_louvain_1,MMRN1
cell-matrix_adhesion_louvain_1,MRC2
cell-matrix_adhesion_louvain_1,MZB1
cell-matrix_adhesion_louvain_1,P2RY12
cell-matrix_adhesion_louvain_1,PLAU
cell-matrix_adhesion_louvain_1,SCARF2
cell-matrix_adhesion_louvain_1,SELP
cell-matrix_adhesion_louvain_1,SERPINE1
cell-matrix_adhesion_louvain_1,SGCD
cell-matrix_adhesion_louvain_1,TMEM119
cell-matrix_adhesion_louvain_1,VCAM1
cell-matrix_adhesion_louvain_1,VTN
cell-matrix_adhesion_louvain_1,VWF
cell-matrix_adhesion_louvain_2,COL16A1
cell-matrix_adhesion_louvain_2,COL1A1
cell-matrix_adhesion_louvain_2,COL1A2
cell-matrix_adhesion_louvain_2,COL2A1
cell-matrix_adhesion_louvain_2,COL4A1
cell-matrix_adhesion_louvain_2,COL4A2
cell-matrix_adhesion_louvain_2,COL4A3
cell-matrix_adhesion_louvain_2,COL4A4
cell-matrix_adhesion_louvain_2,COL4A5
cell-matrix_adhesion_louvain_2,COL4A6
cell-matrix_adhesion_louvain_2,COL5A1
cell-matrix_adhesion_louvain_2,COL6A1
cell-matrix_adhesion_louvain_2,COL6A2
cell-matrix_adhesion_louvain_2,COL6A3
cell-matrix_adhesion_louvain_2,COL6A5
cell-matrix_adhesion_louvain_2,COL6A6
cell-matrix_adhesion_louvain_2,COL9A1
cell-matrix_adhesion_louvain_2,COL9A2
cell-matrix_adhesion_louvain_2,COL9A3
cell-matrix_adhesion_louvain_2,FBN1
cell-matrix_adhesion_louvain_2,ITGA1
cell-matrix_adhesion_louvain_2,ITGA2
cell-matrix_adhesion_louvain_2,SDC1
cell-matrix_adhesion_louvain_2,SDC4
cell-matrix_adhesion_louvain_2,THBS1
cell-matrix_adhesion_louvain_2,THBS2
cell-matrix_adhesion_louvain_2,THBS3
cell-matrix_adhesion_louvain_2,THBS4
cell-matrix_adhesion_louvain_3,AGRN
cell-matrix_adhesion_louvain_3,COLEC12
cell-matrix_adhesion_louvain_3,DAG1
cell-matrix_adhesion_louvain_3,EXT1
cell-matrix_adhesion_louvain_3,HSPG2
cell-matrix_adhesion_louvain_3,ITGA6
cell-matrix_adhesion_louvain_3,ITGA7
cell-matrix_adhesion_louvain_3,LAMA1
cell-matrix_adhesion_louvain_3,LAMA2
cell-matrix_adhesion_louvain_3,LAMA3
cell-matrix_adhesion_louvain_3,LAMA4
cell-matrix_adhesion_louvain_3,LAMA5
cell-matrix_adhesion_louvain_3,LAMB1
cell-matrix_adhesion_louvain_3,LAMB2
cell-matrix_adhesion_louvain_3,LAMB3
cell-matrix_adhesion_louvain_3,LAMB4
cell-matrix_adhesion_louvain_3,LAMC1
cell-matrix_adhesion_louvain_3,LAMC2
cell-matrix_adhesion_louvain_3,LAMC3
cell-matrix_adhesion_louvain_3,LRP12
cell-matrix_adhesion_louvain_3,NTNG2
cell-matrix_adhesion_louvain_3,SV2A
cell-matrix_adhesion_louvain_3,SV2B
cell-matrix_adhesion_louvain_3,SV2C
cell-matrix_adhesion_louvain_4,CHAD
cell-matrix_adhesion_louvain_4,COMP
cell-matrix_adhesion_louvain_4,DMP1
cell-matrix_adhesion_louvain_4,DSPP
cell-matrix_adhesion_louvain_4,EMILIN1
cell-matrix_adhesion_louvain_4,IBSP
cell-matrix_adhesion_louvain_4,ITGA10
cell-matrix_adhesion_louvain_4,ITGA11
cell-matrix_adhesion_louvain_4,ITGA2B
cell-matrix_adhesion_louvain_4,ITGA3
cell-matrix_adhesion_louvain_4,ITGA4
cell-matrix_adhesion_louvain_4,ITGA5
cell-matrix_adhesion_louvain_4,ITGA8
cell-matrix_adhesion_louvain_4,ITGA9
cell-matrix_adhesion_louvain_4,ITGAV
cell-matrix_adhesion_louvain_4,ITGB3
cell-matrix_adhesion_louvain_4,ITGB4
cell-matrix_adhesion_louvain_4,ITGB5
cell-matrix_adhesion_louvain_4,ITGB6
cell-matrix_adhesion_louvain_4,ITGB7
cell-matrix_adhesion_louvain_4,ITGB8
cell-matrix_adhesion_louvain_4,ITGBL1
cell-matrix_adhesion_louvain_4,MEPE
cell-matrix_adhesion_louvain_4,PTK2
cell-matrix_adhesion_louvain_4,RELN
cell-matrix_adhesion_louvain_4,SPP1
cell-matrix_adhesion_louvain_4,TNC
cell-matrix_adhesion_louvain_4,TNN
cell-matrix_adhesion_louvain_4,TNR
cell-matrix_adhesion_louvain_4,TNXB
cell-matrix_adhesion_louvain_5,CRLF2
cell-matrix_adhesion_louvain_5,CXCL12
cell-matrix_adhesion_louvain_5,EFNA1
cell-matrix_adhesion_louvain_5,EGF
cell-matrix_adhesion_louvain_5,EPHA2
cell-matrix_adhesion_louvain_5,EPHA8
cell-matrix_adhesion_louvain_5,ERBB2
cell-matrix_adhesion_louvain_5,FLT1
cell-matrix_adhesion_louvain_5,FLT4
cell-matrix_adhesion_louvain_5,HGF
cell-matrix_adhesion_louvain_5,IGF1
cell-matrix_adhesion_louvain_5,IGF1R
cell-matrix_adhesion_louvain_5,KDR
cell-matrix_adhesion_louvain_5,LIF
cell-matrix_adhesion_louvain_5,MET
cell-matrix_adhesion_louvain_5,NEXMIF
cell-matrix_adhesion_louvain_5,PDGFA
cell-matrix_adhesion_louvain_5,PDGFB
cell-matrix_adhesion_louvain_5,PDGFC
cell-matrix_adhesion_louvain_5,PDGFD
cell-matrix_adhesion_louvain_5,PDGFRA
cell-matrix_adhesion_louvain_5,PDGFRB
cell-matrix_adhesion_louvain_5,PGF
cell-matrix_adhesion_louvain_5,TGFB1
cell-matrix_adhesion_louvain_5,TGFB2
cell-matrix_adhesion_louvain_5,TMEFF2
cell-matrix_adhesion_louvain_5,VEGFA
cell-matrix_adhesion_louvain_5,VEGFB
cell-matrix_adhesion_louvain_5,VEGFC
cell-matrix_adhesion_louvain_5,VEGFD
cell-matrix_adhesion_louvain_6,AKT2
cell-matrix_adhesion_louvain_6,AKT3
cell-matrix_adhesion_louvain_6,CDC42
cell-matrix_adhesion_louvain_6,CHN1
cell-matrix_adhesion_louvain_6,CRK
cell-matrix_adhesion_louvain_6,CRKL
cell-matrix_adhesion_louvain_6,FARP2
cell-matrix_adhesion_louvain_6,GUCA1A
cell-matrix_adhesion_louvain_6,GUCY2F
cell-matrix_adhesion_louvain_6,LYN
cell-matrix_adhesion_louvain_6,MTOR
cell-matrix_adhesion_louvain_6,NCK2
cell-matrix_adhesion_louvain_6,NCKAP1L
cell-matrix_adhesion_louvain_6,NOX1
cell-matrix_adhesion_louvain_6,P3R3URF-PIK3R3
cell-matrix_adhesion_louvain_6,PDE3B
cell-matrix_adhesion_louvain_6,PIK3CA
cell-matrix_adhesion_louvain_6,PIK3CB
cell-matrix_adhesion_louvain_6,PIK3CD
cell-matrix_adhesion_louvain_6,PIK3CG
cell-matrix_adhesion_louvain_6,PIK3R1
cell-matrix_adhesion_louvain_6,PIK3R2
cell-matrix_adhesion_louvain_6,PIK3R3
cell-matrix_adhesion_louvain_6,PLEK
cell-matrix_adhesion_louvain_6,PTPN11
cell-matrix_adhesion_louvain_6,PTPN6
cell-matrix_adhesion_louvain_6,RAC1
cell-matrix_adhesion_louvain_6,RAC2
cell-matrix_adhesion_louvain_6,RAC3
cell-matrix_adhesion_louvain_6,RAP1B
cell-matrix_adhesion_louvain_6,RET
cell-matrix_adhesion_louvain_6,SKAP1
cell-matrix_adhesion_louvain_6,SRC
cell-matrix_adhesion_louvain_6,SWAP70
cell-matrix_adhesion_louvain_6,SYK
cell-matrix_adhesion_louvain_6,TESC
cell-matrix_adhesion_louvain_6,UNC119
cell-matrix_adhesion_louvain_7,AKT1
cell-matrix_adhesion_louvain_7,AR
cell-matrix_adhesion_louvain_7,CCND1
cell-matrix_adhesion_louvain_7,CCND2
cell-matrix_adhesion_louvain_7,CCND3
cell-matrix_adhesion_louvain_7,CDH1
cell-matrix_adhesion_louvain_7,CDH17
cell-matrix_adhesion_louvain_7,CIB1
cell-matrix_adhesion_louvain_7,CTNNB1
cell-matrix_adhesion_louvain_7,DDR2
cell-matrix_adhesion_louvain_7,EGFR
cell-matrix_adhesion_louvain_7,EMILIN2
cell-matrix_adhesion_louvain_7,FOXC2
cell-matrix_adhesion_louvain_7,FYB2
cell-matrix_adhesion_louvain_7,GALNT15
cell-matrix_adhesion_louvain_7,GSK3B
cell-matrix_adhesion_louvain_7,KRIT1
cell-matrix_adhesion_louvain_7,LEMD3
cell-matrix_adhesion_louvain_7,MUC1
cell-matrix_adhesion_louvain_7,PODXL
cell-matrix_adhesion_louvain_7,PTGER4
cell-matrix_adhesion_louvain_7,RASIP1
cell-matrix_adhesion_louvain_7,SFRP2
cell-matrix_adhesion_louvain_7,SNAI2
cell-matrix_adhesion_louvain_7,ST6GALNAC5
cell-matrix_adhesion_louvain_7,WNK1
ecm_remodelling_louvain_0,CLASP1
ecm_remodelling_louvain_0,CLASP2
ecm_remodelling_louvain_0,DHX9
ecm_remodelling_louvain_0,EGFR
ecm_remodelling_louvain_0,EXOC8
ecm_remodelling_louvain_0,GPM6B
ecm_remodelling_louvain_0,GRB2
ecm_remodelling_louvain_0,GSK3B
ecm_remodelling_louvain_0,LARP6
ecm_remodelling_louvain_0,MIR145
ecm_remodelling_louvain_0,MIR195
ecm_remodelling_louvain_0,RAMP2
ecm_remodelling_louvain_0,TMEM131
ecm_remodelling_louvain_0,TRAPPC8
ecm_remodelling_louvain_1,ADAM10
ecm_remodelling_louvain_1,ADAM15
ecm_remodelling_louvain_1,ADAM8
ecm_remodelling_louvain_1,ADAMTS15
ecm_remodelling_louvain_1,ADAMTS3
ecm_remodelling_louvain_1,ADAMTS4
ecm_remodelling_louvain_1,ADAMTS5
ecm_remodelling_louvain_1,AMELX
ecm_remodelling_louvain_1,CMA1
ecm_remodelling_louvain_1,CORIN
ecm_remodelling_louvain_1,CPXM1
ecm_remodelling_louvain_1,CST3
ecm_remodelling_louvain_1,CTSB
ecm_remodelling_louvain_1,CTSG
ecm_remodelling_louvain_1,CTSK
ecm_remodelling_louvain_1,CTSL
ecm_remodelling_louvain_1,CTSS
ecm_remodelling_louvain_1,CTSV
ecm_remodelling_louvain_1,DMP1
ecm_remodelling_louvain_1,DSPP
ecm_remodelling_louvain_1,ELANE
ecm_remodelling_louvain_1,F2R
ecm_remodelling_louvain_1,FURIN
ecm_remodelling_louvain_1,HPN
ecm_remodelling_louvain_1,HTRA1
ecm_remodelling_louvain_1,IHH
ecm_remodelling_louvain_1,ITGAM
ecm_remodelling_louvain_1,KLK4
ecm_remodelling_louvain_1,KLK5
ecm_remodelling_louvain_1,KLK6
ecm_remodelling_louvain_1,KLK7
ecm_remodelling_louvain_1,MEPE
ecm_remodelling_louvain_1,MIR21
ecm_remodelling_louvain_1,MMP1
ecm_remodelling_louvain_1,MMP10
ecm_remodelling_louvain_1,MMP11
ecm_remodelling_louvain_1,MMP12
ecm_remodelling_louvain_1,MMP13
ecm_remodelling_louvain_1,MMP14
ecm_remodelling_louvain_1,MMP15
ecm_remodelling_louvain_1,MMP16
ecm_remodelling_louvain_1,MMP17
ecm_remodelling_louvain_1,MMP19
ecm_remodelling_louvain_1,MMP2
ecm_remodelling_louvain_1,MMP20
ecm_remodelling_louvain_1,MMP21
ecm_remodelling_louvain_1,MMP23B
ecm_remodelling_louvain_1,MMP24
ecm_remodelling_louvain_1,MMP25
ecm_remodelling_louvain_1,MMP26
ecm_remodelling_louvain_1,MMP27
ecm_remodelling_louvain_1,MMP28
ecm_remodelling_louvain_1,MMP3
ecm_remodelling_louvain_1,MMP7
ecm_remodelling_louvain_1,MMP8
ecm_remodelling_louvain_1,MMP9
ecm_remodelling_louvain_1,MMRN1
ecm_remodelling_louvain_1,NPPC
ecm_remodelling_louvain_1,OPTC
ecm_remodelling_louvain_1,OSCAR
ecm_remodelling_louvain_1,P2RX7
ecm_remodelling_louvain_1,PODNL1
ecm_remodelling_louvain_1,PRICKLE1
ecm_remodelling_louvain_1,PRSS1
ecm_remodelling_louvain_1,PRSS2
ecm_remodelling_louvain_1,PRTN3
ecm_remodelling_louvain_1,RECK
ecm_remodelling_louvain_1,SFRP2
ecm_remodelling_louvain_1,SH3PXD2B
ecm_remodelling_louvain_1,SMPD3
ecm_remodelling_louvain_1,SOX9
ecm_remodelling_louvain_1,SPARC
ecm_remodelling_louvain_1,SPOCK1
ecm_remodelling_louvain_1,SPP1
ecm_remodelling_louvain_1,SRC
ecm_remodelling_louvain_1,TIMP2
ecm_remodelling_louvain_1,TIMP3
ecm_remodelling_louvain_1,TPSAB1
ecm_remodelling_louvain_1,VSIR
ecm_remodelling_louvain_1,WNT4
ecm_remodelling_louvain_2,AGT
ecm_remodelling_louvain_2,ANXA2
ecm_remodelling_louvain_2,BRS3
ecm_remodelling_louvain_2,C6orf89
ecm_remodelling_louvain_2,CYGB
ecm_remodelling_louvain_2,DPP4
ecm_remodelling_louvain_2,ESR1
ecm_remodelling_louvain_2,F2
ecm_remodelling_louvain_2,GAS6
ecm_remodelling_louvain_2,GOT1
ecm_remodelling_louvain_2,HTRA3
ecm_remodelling_louvain_2,KIF9
ecm_remodelling_louvain_2,LEP
ecm_remodelling_louvain_2,LRP1
ecm_remodelling_louvain_2,MELTF
ecm_remodelling_louvain_2,MIR19A
ecm_remodelling_louvain_2,MIR19B1
ecm_remodelling_louvain_2,MIR9-1
ecm_remodelling_louvain_2,MRC2
ecm_remodelling_louvain_2,NFKB1
ecm_remodelling_louvain_2,NOX1
ecm_remodelling_louvain_2,NOXO1
ecm_remodelling_louvain_2,PBXIP1
ecm_remodelling_louvain_2,PLAU
ecm_remodelling_louvain_2,PLG
ecm_remodelling_louvain_2,PRDX1
ecm_remodelling_louvain_2,PRDX5
ecm_remodelling_louvain_2,RAC2
ecm_remodelling_louvain_2,SERPINB7
ecm_remodelling_louvain_2,SERPINF2
ecm_remodelling_louvain_2,THBS1
ecm_remodelling_louvain_2,TIE1
ecm_remodelling_louvain_2,UCN
ecm_remodelling_louvain_3,ANTXR2
ecm_remodelling_louvain_3,AR
ecm_remodelling_louvain_3,ATP7A
ecm_remodelling_louvain_3,BMP4
ecm_remodelling_louvain_3,CAPG
ecm_remodelling_louvain_3,CAPZA1
ecm_remodelling_louvain_3,CARMIL2
ecm_remodelling_louvain_3,CBX8
ecm_remodelling_louvain_3,CD44
ecm_remodelling_louvain_3,CIITA
ecm_remodelling_louvain_3,CRISPLD2
ecm_remodelling_louvain_3,CTNND2
ecm_remodelling_louvain_3,CYP1B1
ecm_remodelling_louvain_3,CYP7A1
ecm_remodelling_louvain_3,ENG
ecm_remodelling_louvain_3,ERRFI1
ecm_remodelling_louvain_3,FAP
ecm_remodelling_louvain_3,FGFR4
ecm_remodelling_louvain_3,FLOT1
