gene,score,bucket,sub_bucket_id,sub_bucket_label,n_genes
TYK2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_12,JAK-STAT Signalling Pathway,40
ANXA3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_5,Leukocyte Degranulation,7
CPLX2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_5,Leukocyte Degranulation,7
SNAP23,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_5,Leukocyte Degranulation,7
STXBP2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_5,Leukocyte Degranulation,7
STXBP3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_5,Leukocyte Degranulation,7
VAMP2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_5,Leukocyte Degranulation,7
VAMP7,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_5,Leukocyte Degranulation,7
BCR,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
BTK,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
C1QA,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CBL,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CD244,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CD80,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CD86,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CORO1A,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CORO1C,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CSF1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
CSF2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
FCER1G,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
FCGR3A,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
HAVCR2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
HCK,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
IGKV2D-28,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
KIR3DL1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
KIT,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
KLRC2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
KLRD1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
KLRK1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
LAT,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
LAT2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
LGALS9,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
LILRA2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
LYN,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
MICA,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PIK3CA,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PIK3CB,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PIK3CD,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PIK3CG,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PIK3R1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PIK3R2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PIK3R3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PLCG2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
PTPN6,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
RAET1E,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
RAET1G,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
SH2D1A,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
SLAMF1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
SLAMF7,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
SYK,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
TREM2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
TYROBP,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
ULBP1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
ULBP2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
ULBP3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_7,NK-Cell Mediated Cytotoxicity,47
ARL8B,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_6,Phagolysosomal RAB GTPase Trafficking,5
RAB5A,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_6,Phagolysosomal RAB GTPase Trafficking,5
RAB7A,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_6,Phagolysosomal RAB GTPase Trafficking,5
RAB7B,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_6,Phagolysosomal RAB GTPase Trafficking,5
RABGEF1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_6,Phagolysosomal RAB GTPase Trafficking,5
POLR1C,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR1D,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR2E,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR2F,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR2H,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR2K,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR2L,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3A,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3B,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3C,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3D,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3E,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3F,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3G,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3GL,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3H,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
POLR3K,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_4,RNA Pol III Innate Immune Sensing,17
AIM2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
AZI2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
CALCOCO2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
CASP1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
CASP8,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
CD14,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
CD40,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
CHUK,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
DDX58,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
DNAJA3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
FADD,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
FASLG,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
GAPDH,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
GRN,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IFI35,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IKBKB,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IKBKE,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IKBKG,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IL18,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IL1B,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IL33,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IL37,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IRAK1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IRAK4,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IRF3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IRF5,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
IRF7,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
KRT1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
KRT8,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
LBP,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
LY96,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
MAP3K7,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
MAP3K8,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
MAVS,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
MEFV,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
MYD88,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
NCOR2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
NFKB1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
NFKBIA,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
NFKBIB,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
NMI,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
NR4A3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
PYCARD,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
RELA,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
RIPK1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
RIPK3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
STING1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TAB1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TAB2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TBK1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TICAM1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TICAM2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TIRAP,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR1,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR2,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR3,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR4,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR5,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR6,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR7,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR8,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TLR9,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TNF,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TNFRSF1A,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
TOLLIP,Immunogenicity,Innate Immune Activation,innate_immune_activation_louvain_3,Toll-Like Receptor Signalling Pathway,70
